"","mean","sd"
"54",-0.633303775152923,0.558268117308821
"55",-0.643603751138253,0.552753344676023
"56",-0.657309994401426,0.539928071694045
"57",-0.649761720088289,0.545210660147411
"58",-0.64246215870713,0.550371446691306
"59",-0.654821388556328,0.540702148011027
"60",-0.650407582471176,0.547693677034985
"61",-0.640711357536364,0.561358413748803
"62",-0.649275767327451,0.54823695132761
"63",-0.647666652908556,0.556785972416828
"64",-0.645282174283244,0.553407790334245
"65",-0.55111433523672,0.539108906165007
"66",-0.607154223268984,0.564290524787672
"67",-0.511076301806774,0.511860660935226
"68",-0.489405698459358,0.522162339376204
"69",-0.583101213003922,0.531707837505849
"70",-0.532658563961622,0.506771741853207
"71",-0.379584599360071,0.502255574175702
"72",-0.380870733689127,0.499262160637474
"73",-0.536864262049002,0.539560273583552
"74",-0.613548256128627,0.542792216097341
"75",-0.630347922547237,0.54312580742208
"76",-0.637217588987219,0.558492963327652
"77",-0.648395693625187,0.546930965945706
"78",-0.657808604004278,0.540801976965456
"79",-0.373762232922353,0.46247154958928
"80",-0.336874138709626,0.448117779825302
"81",-0.341955119642424,0.455458406295008
"82",-0.303804710649643,0.447900159231145
"83",-0.303013392548841,0.452446846054534
"84",-0.314193721670945,0.446778203370729
"85",-0.334004255122638,0.458665921866671
"86",-0.317855160262977,0.452838092033099
"87",-0.368292665177166,0.462333708040472
"88",-0.337928328406061,0.451507349882868
"89",-0.344280113168663,0.446759604664245
"90",-0.320794428905348,0.445361448243404
"91",-0.303972551243832,0.458524849668562
"92",-0.290712416360036,0.445391198036582
"93",-0.298929348282496,0.449136635318647
"94",-0.303826568447665,0.454304709121924
"95",-0.308141080567879,0.448232249963136
"96",-0.303307946885027,0.438374965412827
"97",-0.297645063976114,0.452877999801023
"98",-0.313297681915508,0.440879077909829
"99",-0.309874409699393,0.445541650602518
"100",-0.296184399174064,0.447806055469905
"101",-0.309934396000356,0.446192533661772
"102",-0.25937103576738,0.440983340925284
"103",-0.283384731214617,0.446232896083186
"104",-0.293289650625134,0.461893252045591
"105",-0.302374811990553,0.456340174555883
"106",-0.335428887950463,0.453778771998605
"107",-0.312844901594547,0.448867057503996
"108",-0.293470167709661,0.445041306865753
"109",-0.303096162593654,0.440934782819376
"110",-0.306718902846168,0.448052732051627
"111",-0.316400444072193,0.454294954663729
"112",-0.271843978214838,0.453319579455896
"113",-0.311396886112834,0.455104158371457
"114",-0.320567937059964,0.445393756960384
"115",-0.329810664737308,0.458057300963807
"116",-0.317740158423119,0.446788963117256
"117",-0.33209124773328,0.454644005415269
"118",-0.340893880442977,0.458211197269921
"119",-0.355583521639875,0.45027395439984
"120",-0.37308955880943,0.457879202640634
"121",-0.365736922235258,0.456063261520369
"122",-0.353605203906239,0.453151865285584
"123",-0.331673127488948,0.460606257877184
"124",-0.338066160478788,0.452854852016772
"125",-0.353360423243012,0.452535492473421
"126",-0.370323264121569,0.463159302217422
"127",-0.338439935266845,0.461583326174594
"128",-0.308922332447986,0.453282072946403
"129",-0.315078175887701,0.452465674214366
"130",-0.313216781375045,0.462399517030197
"131",-0.270754499540107,0.460783186288268
"132",-0.281071154208271,0.451492510565898
"133",-0.333185643285027,0.463740290977185
"134",-0.340185273725116,0.472805471125437
"135",-0.206452124034225,0.449423806965096
"136",-0.259164636374153,0.459453437603349
"137",-0.218841448402852,0.443625356317213
"138",-0.235468066469786,0.45436976151837
"139",-0.272233622698915,0.445480940577563
"140",-0.295037280055579,0.457887776688873
"141",-0.272141863630873,0.440939043971378
"142",-0.288803158151337,0.463142331078683
"143",-0.329682861209091,0.46494021756245
"144",-0.306863171714189,0.463627144965167
"145",-0.280197479114242,0.443590992928281
"146",-0.262398364941176,0.444546427736744
"147",-0.304449578732843,0.441411435884382
"148",-0.339946259758119,0.450681343371251
"149",-0.342486142951693,0.458565421241878
"150",-0.345712652141711,0.459095444051744
"151",-0.414945052816756,0.485444602400985
"152",-0.422460407929234,0.488318520648588
"153",-0.426081073997326,0.477874539770977
"154",-0.387398101309091,0.477373382303622
"155",-0.394069809623886,0.482907657422829
"156",-0.412121767498752,0.481074815515736
"157",-0.408316749521693,0.481969365037258
"158",-0.404038610680749,0.487781714835384
"159",-0.406510593090731,0.488815269242173
"160",-0.419521982631194,0.492160801565136
"161",-0.406128790024724,0.484704602355887
"162",-0.402744410549554,0.476954205554402
"163",-0.440213136544563,0.477705040854858
"164",-0.426745215417112,0.475192798224687
"165",-0.425139530605615,0.496644614662434
"166",-0.450282820124777,0.503233313094864
"167",-0.452109281001426,0.496490891061348
"168",-0.425222517622121,0.500061549734614
"169",-0.407129555193761,0.495346578955014
"170",-0.405909181138859,0.490961744886222
"171",-0.405577391498396,0.484870622615339
"172",-0.433140853583422,0.475200239288322
"173",-0.434402810309447,0.472572274410885
"174",-0.414162597054724,0.477035584889676
"175",-0.429206523387701,0.491334019765478
"176",-0.412749380813369,0.482499105425137
"177",-0.620231283567897,0.564415384966893
"178",-0.648524571674314,0.525324441090525
"179",-0.640339340744456,0.534074438360112
"180",-0.639752451485205,0.524460992521421
"181",-0.643945778319733,0.520847843416786
"182",-0.641331502423422,0.528202839071595
"183",-0.639125460840535,0.544457117834034
"184",-0.661468583944029,0.526948720691792
"185",-0.647720072602496,0.534684091098522
"186",-0.642683387466239,0.538913007417433
"187",-0.65648480414726,0.537081579106876
"188",-0.660113242157112,0.529130371251529
"189",-0.662150270288922,0.525272888737044
"190",-0.647116539650267,0.538666611794763
"191",-0.610900215743975,0.557185652130957
"192",-0.631851254701604,0.560581922620367
"193",-0.630324706428075,0.561875079605252
"194",-0.655954573917825,0.531603551888495
"195",-0.65178931873262,0.541922885900445
"196",-0.64845921724795,0.552596741537959
"197",-0.653188077657576,0.541482177539273
"198",-0.656201602472727,0.545223990956644
"199",-0.657113236233333,0.543413441618278
"200",-0.659709480040802,0.53362860673822
"201",-0.653948985988414,0.544028585956142
"202",-0.660423626211408,0.534308180893789
"203",-0.60674762713,0.547550881688085
"204",-0.618771254217094,0.563020139620996
"205",-0.629987304706239,0.559582036457499
"206",-0.6381942675082,0.550191426817119
"207",-0.644223990455437,0.553789737661056
"208",-0.649022220608984,0.553390387064869
"209",-0.641330444183244,0.560153073654145
"210",-0.644160506654545,0.555512075325942
"211",-0.648466457780856,0.550112183041673
"212",-0.648525589853904,0.551393008843198
"213",-0.652972726403672,0.547852015663373
"214",-0.609745205895615,0.540389757412166
"215",-0.627691338142424,0.545232850916422
"216",-0.641564182922638,0.553742474379156
"217",-0.633821019702317,0.561422651542354
"218",-0.648313763757754,0.547744062532396
"219",-0.65290230903672,0.543525140703729
"220",-0.646415384535419,0.546939821435887
"221",-0.646221573722282,0.548124313451554
"222",-0.643904192490321,0.555728524779117
"223",-0.649461478259893,0.54366086408669
"224",-0.647793512279804,0.549804995563107
"225",-0.653916573370945,0.541728803883153
"226",-0.60935184472893,0.539195164207537
"227",-0.627487751687772,0.549378982025847
"228",-0.637513476817611,0.539343213685242
"229",-0.640910922330303,0.543554876061454
"230",-0.641656781856506,0.546793195755847
"231",-0.651651370752941,0.540974988692487
"232",-0.65072411635057,0.538522119248434
"233",-0.646997031258467,0.54898887856545
"234",-0.652108368672192,0.549630813798397
"235",-0.651640721026203,0.548022797018867
"236",-0.651585342241533,0.54676845748372
"237",-0.648552384350677,0.534531391404324
"238",-0.434659234827825,0.507751043865194
"239",-0.488388291288592,0.548320744199204
"240",-0.61820096846221,0.530280912512661
"241",-0.612308613927504,0.539181165352991
"242",-0.617589792814759,0.539189847529797
"243",-0.634969924791622,0.544298568758916
"244",-0.656557488517825,0.528598209705815
"245",-0.646886874536007,0.5358692056396
"246",-0.628115168416399,0.543200301314024
"247",-0.608343518730838,0.574868150260995
"248",-0.616747210849554,0.554566736579302
"249",-0.380561496143672,0.456453949947352
"250",-0.348665108373048,0.453419683168285
"251",-0.339493937845633,0.446066469871898
"252",-0.338178109817112,0.447704094394572
"253",-0.334807326051462,0.450286745570157
"254",-0.337393509857326,0.448904267912579
"255",-0.321945275598021,0.461816391214606
"256",-0.340248977043137,0.460129028501349
"257",-0.355127713182709,0.465676277582104
"258",-0.315210564374332,0.466841795101834
"259",-0.324843568015098,0.46074685558451
"260",-0.352288577881818,0.454258676980425
"261",-0.340453513413012,0.45111636736819
"262",-0.32415964421426,0.45002584847165
"263",-0.325194166636185,0.451506276074419
"264",-0.304188127793048,0.450192362211504
"265",-0.302389739504831,0.456095092170096
"266",-0.337705882233512,0.451343160385234
"267",-0.339162712578289,0.452364711811656
"268",-0.282071559359483,0.448673305103757
"269",-0.266074875692513,0.44382671377648
"270",-0.280156542551337,0.451176863689691
"271",-0.315476639258467,0.453292690881476
"272",-0.284375201315508,0.451661924014101
"273",-0.293726932533333,0.458307341568559
"274",-0.286591356914082,0.460460294969803
"275",-0.311631374667201,0.456267717997025
"276",-0.335850235525686,0.457424845937484
"277",-0.352395206693405,0.457241990312703
"278",-0.31057771928082,0.450932341500724
"279",-0.312974281963975,0.465141244727717
"280",-0.351589902645811,0.455506684635744
"281",-0.347210913801783,0.462313189366852
"282",-0.347017691328111,0.456487495037333
"283",-0.31590897285,0.46271181068365
"284",-0.299812566083779,0.462928923428376
"285",-0.321429542123886,0.461108025394827
"286",-0.354647828915686,0.454031629606985
"287",-0.345469980818966,0.45440070430512
"288",-0.312780068597326,0.449949229421623
"289",-0.276196599155258,0.45340627592333
"290",-0.249326508424242,0.446787172807255
"291",-0.271711299661497,0.441005102257228
"292",-0.302502846966506,0.445845217243811
"293",-0.261363131319073,0.453442513287844
"294",-0.262046949526435,0.452663050269955
"295",-0.332225161341711,0.448953299095456
"296",-0.335468632529768,0.44855239222896
"297",-0.400459508364492,0.471433287905955
"298",-0.32922103644123,0.469458842574503
"299",-0.287686872888414,0.454941361041497
"300",-0.222394948186988,0.451178269202205
"301",-0.282118790824742,0.447202566785918
"302",-0.336042682909677,0.455617970191776
"303",-0.324811861175455,0.462036743738973
"304",-0.418098341882068,0.490070770144709
"305",-0.413105474502674,0.488697860446915
"306",-0.388451085786096,0.490314849672042
"307",-0.394189854372586,0.491283722279912
"308",-0.404611142277701,0.493670298762235
"309",-0.387516122583957,0.477472328911152
"310",-0.388642399177005,0.472771411150459
"311",-0.399493139717807,0.479317976075316
"312",-0.393959422484617,0.484780466477295
"313",-0.392443222808021,0.491160678707127
"314",-0.406484250869875,0.489336553789633
"315",-0.391210732036364,0.482259485447153
"316",-0.360029635660784,0.469157938967621
"317",-0.385133888930303,0.480082120082988
"318",-0.394412828957041,0.470491292355047
"319",-0.377399686999822,0.477490302307871
"320",-0.383811778479501,0.491197839842109
"321",-0.4065353547959,0.484460618604009
"322",-0.420647933312834,0.494942686079919
"323",-0.426543226447772,0.500222619814042
"324",-0.387492214384314,0.476770323370927
"325",-0.379820745393761,0.480000529596878
"326",-0.411608695958324,0.488835095195107
"327",-0.403057873053476,0.473751024751176
"328",-0.390883635586453,0.476330726800834
"329",-0.394367031822282,0.495240182569238
"330",-0.404542899486631,0.483094744612909
"331",-0.31926800043631,0.470394736998569
"332",-0.289819922136488,0.461570701397476
"333",-0.259405620942353,0.452490741752308
"334",-0.264791869726381,0.45147114806002
"335",-0.307299873726667,0.456227049066471
"336",-0.295449293237077,0.44278876387128
"337",-0.282303277118717,0.449673983975359
"338",-0.286822048209447,0.458115937890936
"339",-0.32854353252959,0.458659322191348
"340",-0.267349974051872,0.45653450185637
"341",-0.268418256500713,0.447823913937308
"342",-0.31772642508221,0.449459183220689
"343",-0.3204257776859,0.454893703922303
"344",-0.267821962532709,0.445053163280342
"345",-0.268068566801069,0.451288219983141
"346",-0.313130322645651,0.453711354164216
"347",-0.293652153983422,0.465696078893662
"348",-0.534310978637611,0.516580240728129
"349",-0.617255763401503,0.530094074061854
"350",-0.656620101736898,0.523583726560745
"351",-0.632769796911533,0.531070478580283
"352",-0.62253238301975,0.515516162112416
"353",-0.611683194640998,0.512273640443728
"354",-0.601634454647415,0.517568166239449
"355",-0.611196424124777,0.504545253108567
"356",-0.595368891565348,0.507734307600408
"357",-0.593005277749554,0.499186303542467
"358",-0.590378829767914,0.504496260950467
"359",-0.607621635656328,0.512463345075987
"360",-0.626932492186096,0.512601939877146
"361",-0.630728662047112,0.503051552650693
"362",-0.614947549480927,0.5101311210229
"363",-0.614170470640285,0.512081275569752
"364",-0.578778751556738,0.555929012942746
"365",-0.61732234226697,0.549492089171983
"366",-0.635413110592692,0.544520848381442
"367",-0.652166145360784,0.525640585658057
"368",-0.643685278947594,0.522391321772598
"369",-0.639248157954629,0.524676537021412
"370",-0.642050195056524,0.524113775030433
"371",-0.650745784798931,0.516084023541457
"372",-0.645899218987701,0.533842411667502
"373",-0.651690935435294,0.540027260202103
"374",-0.649782277227273,0.541673981447652
"375",-0.65283898798066,0.54742110430965
"376",-0.649649898889305,0.549176991007137
"377",-0.646539091710873,0.552091666366284
"378",-0.645544585103743,0.519836185541257
"379",-0.558616034380392,0.557236892239304
"380",-0.601853901635829,0.563451755449454
"381",-0.627645285291087,0.543945694089459
"382",-0.640516964778431,0.528411522416257
"383",-0.65174608894615,0.530486260464626
"384",-0.645504949413904,0.531017227578421
"385",-0.572089111122816,0.558698781355177
"386",-0.562961340550759,0.540646468168916
"387",-0.570447175172193,0.519968156007109
"388",-0.603515952449661,0.557870622781362
"389",-0.607513831921676,0.560634407046602
"390",-0.613664324960731,0.548104490222765
"391",-0.591270822818175,0.523753010600262
"392",-0.632198668476595,0.530173175555521
"393",-0.645556547831729,0.524404497775591
"394",-0.648245187117825,0.529762341662495
"395",-0.647943535988414,0.529541784396529
"396",-0.646593044516399,0.531474467380363
"397",-0.6563873416,0.532291676883003
"398",-0.655388430350624,0.520861078917022
"399",-0.652669946989127,0.516082342928825
"400",-0.648294388738324,0.525164328344458
"401",-0.656229924745276,0.534824282667697
"402",-0.643996095056863,0.557209364094385
"403",-0.649405411021034,0.548061375906054
"404",-0.653080305055758,0.53560534448696
"405",-0.582734840001961,0.528721291125484
"406",-0.628269028576827,0.520707155651575
"407",-0.635361259000624,0.526793973671821
"408",-0.649213282875223,0.529979855589702
"409",-0.651023040338681,0.523927077482318
"410",-0.655433275294367,0.514505876016865
"411",-0.650646457142781,0.512353436988267
"412",-0.648362342075027,0.512387915096675
"413",-0.641656882322638,0.517568357883388
"414",-0.630436391004635,0.525708120354086
"415",-0.62962989825918,0.533496164274864
"416",-0.636739055217112,0.53200482072879
"417",-0.641579009926925,0.515882464287237
"418",-0.636089801308378,0.505559654103838
"419",-0.603534633690196,0.548509554320748
"420",-0.626100681953476,0.547694199392522
"421",-0.638271179033743,0.541166843890536
"422",-0.643041011655936,0.548558065396299
"423",-0.652271268309804,0.539143609105581
"424",-0.653779747701604,0.543574175838093
"425",-0.66066111611082,0.540855630558388
"426",-0.663285616462923,0.539879543215657
"427",-0.656602954794725,0.542067650434105
"428",-0.648795837255971,0.537641162644385
"429",-0.645885475835508,0.543686178003322
"430",-0.65042249705508,0.538787601900342
"431",-0.651246390933636,0.542600073146865
"432",-0.648831636397291,0.545115100244913
"433",-0.647192595194118,0.548191734688011
"434",-0.645154571957041,0.547997353668089
"435",-0.473409762793226,0.482550293892947
"436",-0.459443431552763,0.480969796512511
"437",-0.417600719047415,0.486449276379717
"438",-0.405748822653298,0.480399386707129
"439",-0.4074079136082,0.475016647358154
"440",-0.408266600928342,0.467717480327743
"441",-0.381940700504617,0.469100889016824
"442",-0.399631676334225,0.471765269115505
"443",-0.400065633986631,0.469270561448249
"444",-0.390164817509269,0.468172507428653
"445",-0.38267480692344,0.467740364711355
"446",-0.405490088342424,0.474272056544854
"447",-0.414442447231373,0.478773831158959
"448",-0.395833472291979,0.476141397752227
"449",-0.381608627069875,0.476291316361076
"450",-0.39170249631426,0.475855876199782
"451",-0.477016515015508,0.493056092073226
"452",-0.451671221493583,0.491871020747145
"453",-0.421943028685205,0.489595127379041
"454",-0.399087083545989,0.471523903548068
"455",-0.364155458711052,0.4650616669428
"456",-0.359681355549376,0.462301937015607
"457",-0.375491995618182,0.465999169275795
"458",-0.402371496228414,0.473661896246328
"459",-0.383511539914973,0.465417121601684
"460",-0.356019505276114,0.465453305460754
"461",-0.355946040844724,0.458230378430164
"462",-0.392669138239037,0.46737933735193
"463",-0.394531519627442,0.468580155176408
"464",-0.378636386320677,0.479574770563277
"465",-0.384656070205704,0.471017047980342
"466",-0.39872474356025,0.476889486020294
"467",-0.381870865197451,0.475602819026273
"468",-0.397594737652585,0.465804724757009
"469",-0.404470939346346,0.470611722288105
"470",-0.39244634125082,0.478950350352421
"471",-0.382855571594652,0.467436559891614
"472",-0.388206238042959,0.474617570117377
"473",-0.406583449835811,0.48212124393229
"474",-0.351726605784314,0.467877655927489
"475",-0.313013663950624,0.466930981721826
"476",-0.311880447554813,0.46654317072276
"477",-0.345054948089109,0.46987901292818
"478",-0.376253877603387,0.474902871774227
"479",-0.336546777103226,0.474731944085598
"480",-0.337516383311426,0.476791600235854
"481",-0.298495405045455,0.478413336801789
"482",-0.209924786744029,0.505986165171616
"483",-0.261278274690553,0.470228882092487
"484",-0.280676692538627,0.472897791141668
"485",-0.307610846325847,0.461216050241775
"486",-0.286009176836595,0.467152676313313
"487",-0.21598619358984,0.475917437654519
"488",-0.167829773898396,0.494881054959983
"489",-0.48242546061426,0.490158544194911
"490",-0.473598028038963,0.499967687446095
"491",-0.466255070191979,0.489422927602147
"492",-0.465865245967736,0.485175945570703
"493",-0.457660749558824,0.481352662220926
"494",-0.466610835279287,0.492344765475855
"495",-0.467049105609626,0.487506442483553
"496",-0.457555941118538,0.482592474360115
"497",-0.475955500567558,0.486543712807985
"498",-0.410381908942781,0.480971465139369
"499",-0.405149974259964,0.487207642496981
"500",-0.389833814734403,0.478037695807864
"501",-0.375270318845668,0.47889119908168
"502",-0.417922430078788,0.490049829457745
"503",-0.409912430822816,0.48122678654775
"504",-0.402221643832086,0.480483941084869
"505",-0.422313556751408,0.486443385650266
"506",-0.430154689600891,0.47764677471394
"507",-0.435487703558467,0.489215150987107
"508",-0.429062953304635,0.477611730607949
"509",-0.406285334454848,0.478574952223505
"510",-0.422110606465062,0.478147873650928
"511",-0.419058986107683,0.487271853656078
"512",-0.4004359531082,0.479747286165102
"513",-0.400068272120321,0.473745220936913
"514",-0.405939434540339,0.476078541044634
"515",-0.401669591372549,0.492758862317385
"516",-0.392449895770927,0.48822749851255
"517",-0.396627443268324,0.475630669446628
"518",-0.390552728143137,0.474463226920671
"519",-0.409245633610339,0.468154936517959
"520",-0.397891305950446,0.473783847974471
"521",-0.380309458960963,0.48127619469257
"522",-0.377184220202317,0.478012161520472
"523",-0.580611033515865,0.525896546244638
"524",-0.610867046189857,0.543027933065458
"525",-0.609569492047237,0.529727191118798
"526",-0.613781741011747,0.529782550809705
"527",-0.634770597252816,0.523153941783178
"528",-0.641579490573137,0.521930696676028
"529",-0.64821174973975,0.519205210153066
"530",-0.648136114118004,0.542270144368129
"531",-0.648546813791979,0.536066203177058
"532",-0.650734448918717,0.533298734248247
"533",-0.649134016770856,0.528353066277318
"534",-0.650392029084848,0.538372654801616
"535",-0.647815364519982,0.545618599833787
"536",-0.652726334166667,0.536975875771172
"537",-0.560661079499879,0.52276480674904
"538",-0.591591046850071,0.513783851696722
"539",-0.595392434527273,0.502793274842998
"540",-0.598591248198396,0.505839171406062
"541",-0.619142177859002,0.522181370189402
"542",-0.630674741614813,0.517215202581841
"543",-0.622029721364831,0.513397736442696
"544",-0.625903134259537,0.513566864276941
"545",-0.646886441723529,0.501742953182683
"546",-0.63204857370287,0.50639053149694
"547",-0.63011700961836,0.518753749464419
"548",-0.642336714714082,0.515247278300558
"549",-0.644171486837344,0.523493010702107
"550",-0.653562724558021,0.528420587863678
"551",-0.647851942466132,0.52154623936288
"552",-0.645955707568485,0.522141743427148
"553",-0.550983236186809,0.532543263334211
"554",-0.59425967612959,0.550130361282351
"555",-0.618958388764938,0.543626866830591
"556",-0.640804699799287,0.539068314131742
"557",-0.648139469700535,0.545770956609499
"558",-0.65524707029615,0.542993038454137
"559",-0.653219828211052,0.535233238703022
"560",-0.647196099240677,0.527916658723282
"561",-0.649685215128075,0.52836523092368
"562",-0.641721641361141,0.548306090272647
"563",-0.624518215190909,0.541923261865651
"564",-0.634043966439572,0.527893551500174
"565",-0.438634197566488,0.512583730884768
"566",-0.557858721841889,0.514873443097619
"567",-0.62097378829287,0.511599737609902
"568",-0.618572326298217,0.522233955770301
"569",-0.614781732753476,0.536228827481774
"570",-0.631108257711087,0.539153550405767
"571",-0.633817698787945,0.553456661778846
"572",-0.648937251900713,0.537648583055148
"573",-0.633802070454902,0.544000937661254
"574",-0.631357279668093,0.543238068475515
"575",-0.644573615048324,0.522544345375827
"576",-0.633404430678253,0.521194305002156
"577",-0.623686847116756,0.517777998450819
"578",-0.610983187877184,0.525044646402527
"579",-0.580354898769401,0.525501063395538
"580",-0.611082157658289,0.552781958269215
"581",-0.634312671122282,0.543644183685418
"582",-0.648940386654902,0.528103641963096
"583",-0.649167550066488,0.538116649262628
"584",-0.660287546112816,0.531494335061216
"585",-0.656299311903387,0.538802643806911
"586",-0.648984489807487,0.548698805706225
"587",-0.649880020029055,0.523955663896548
"588",-0.638376695992513,0.520251569381524
"589",-0.642158821216578,0.510772044368507
"590",-0.632881878537968,0.502003744554444
"591",-0.621340170752941,0.504886437265269
"592",-0.635839948659893,0.508469412680982
"593",-0.636884918411914,0.517358721170934
"594",-0.641042399091863,0.509345472769337
"595",-0.581434349744385,0.553358918246953
"596",-0.631971966952763,0.527721180020755
"597",-0.635839567128699,0.519494135312297
"598",-0.636250345143315,0.542961241979091
"599",-0.639592549480214,0.553429796719179
"600",-0.649729989612923,0.547056392720912
"601",-0.653235214012709,0.545447552173383
"602",-0.656662025795775,0.537842124028112
"603",-0.665184878448663,0.527742890508151
"604",-0.657889206077005,0.529274131735855
"605",-0.645397382226203,0.53638397446961
"606",-0.65319916387164,0.526023686410992
"607",-0.650924600929733,0.539617377004175
"608",-0.653817792912121,0.518822107754509
"609",-0.659382518859537,0.509923081773308
"610",-0.659042708603904,0.522959046079213
"611",-0.37999302316344,0.468024050503651
"612",-0.341471867328307,0.464759058240954
"613",-0.339011773042781,0.466383535864649
"614",-0.38013215434016,0.468918866958242
"615",-0.369062383583779,0.463186970353264
"616",-0.354582000579679,0.452547229632541
"617",-0.365724047729715,0.462977752165702
"618",-0.383524677405811,0.473378455689799
"619",-0.372169905447184,0.464291501588821
"620",-0.379810653868039,0.459476679685783
"621",-0.362815620079144,0.458813376292981
"622",-0.363388507873797,0.472762802387427
"623",-0.363590607481283,0.469051844083166
"624",-0.391301045947594,0.475266936697335
"625",-0.378081353497326,0.475868489940436
"626",-0.383498649321836,0.458088184817516
"627",-0.382186748508128,0.456730869680365
"628",-0.36370899766328,0.462090002553379
"629",-0.379615732062389,0.467433282838216
"630",-0.378155472713191,0.472106555003251
"631",-0.363534818199465,0.457984909080438
"632",-0.353432922375321,0.470052016006245
"633",-0.343662359198057,0.455884475398335
"634",-0.38883288181492,0.46647520223776
"635",-0.389700836916399,0.474229436087705
"636",-0.386786394051431,0.475722374306148
"637",-0.38762424016205,0.483194552704986
"638",-0.402657515342246,0.480568254231682
"639",-0.412392425097701,0.477754793513367
"640",-0.351464942841148,0.466252862263165
"641",-0.358433356258521,0.465101333705849
"642",-0.387423597777718,0.463896567763683
"643",-0.35685438938574,0.465536067738974
"644",-0.375037140458111,0.465547326059022
"645",-0.39305445060713,0.463743316470021
"646",-0.396721560013725,0.476177417288417
"647",-0.410934861639216,0.480314221213088
"648",-0.4143675203041,0.480342848430599
"649",-0.378915442734225,0.462416117171651
"650",-0.375931118216791,0.472063247283832
"651",-0.369031295263102,0.463102500352065
"652",-0.380641138565116,0.456557401514002
"653",-0.397827676586274,0.461576011469836
"654",-0.377945676653904,0.474910034319327
"655",-0.360264274116399,0.466817136856659
"656",-0.356683471480247,0.472464854412663
"657",-0.369470569522157,0.473282707933485
"658",-0.32199168557082,0.473211216345285
"659",-0.315280992320677,0.470353955144507
"660",-0.340009936969519,0.45982046047013
"661",-0.362074246622923,0.47480615737218
"662",-0.343069599339816,0.464797669237785
"663",-0.315235165931373,0.458905724615956
"664",-0.449641154553387,0.493003292445774
"665",-0.447610011951872,0.497442730221901
"666",-0.446647215804688,0.479710883535544
"667",-0.429189956606595,0.480274702998411
"668",-0.41777736641533,0.479013775235864
"669",-0.428430323933868,0.486475549476914
"670",-0.420430273420321,0.483012942622476
"671",-0.424797357392086,0.492941627063441
"672",-0.441842847322977,0.489981658418305
"673",-0.435936950145455,0.493353836819039
"674",-0.41408990593672,0.490363042721361
"675",-0.409340055911408,0.471473191695766
"676",-0.414672492535116,0.486697884036282
"677",-0.425345950563102,0.482118374756526
"678",-0.410095248463815,0.478581289322617
"679",-0.40202955031836,0.477500641000581
"680",-0.431289612430303,0.484284226961403
"681",-0.41908563280975,0.487048226769444
"682",-0.428730989629768,0.476646570776834
"683",-0.437748281683422,0.474260002656382
"684",-0.415987338768627,0.480420922635637
"685",-0.439525495104635,0.489662568701566
"686",-0.441806258467201,0.482638896280466
"687",-0.417592657840891,0.479409402674947
"688",-0.442046483093939,0.488489691801512
"689",-0.529251984402923,0.535143791326571
"690",-0.586632031777897,0.537661927838228
"691",-0.576205333648253,0.523506408278536
"692",-0.561734988800125,0.515813490729392
"693",-0.579860465728877,0.512907682955399
"694",-0.625994074333012,0.51494756924139
"695",-0.640900177004278,0.526243360069883
"696",-0.64127366099697,0.520889690640815
"697",-0.63627301204836,0.523319843764453
"698",-0.62479537633066,0.524420628368528
"699",-0.599577306132264,0.524462052396099
